district,household_size,monthly_income_npr,land_owned_hectares,crop_diversity_score,livestock_count,distance_to_market_km,remittance_income,education_years_head,meals_per_day,diet_diversity_score,disaster_exposure_count,water_access,food_security_status
Kathmandu,1,39027.39677,0.216017276,10,1,39,14200.80169,13,2,7,1,0,0
Baglung,10,17456.63859,2.589236576,5,3,21,6697.262815,4,3,6,5,1,2
Gulmi,1,30601.90127,0.19046209,10,4,47,15379.84045,6,3,12,0,1,0
Baglung,4,15638.8246,0.404054036,3,4,7,19366.14951,16,2,4,1,1,0
Kailali,2,28738.08427,0.311408532,3,3,31,483.679703,16,3,5,2,1,0
Dang,11,34490.33229,0.111978082,6,2,25,1878.177864,8,3,7,3,0,2
Bajura,7,35244.12696,0.135853467,1,4,17,5677.464793,6,3,9,4,1,1
Kapilvastu,2,29164.04366,1.502840904,7,6,36,5854.10564,0,2,6,2,1,0
Dolakha,10,40333.60481,1.172340026,3,3,11,34616.3669,1,2,12,4,1,1
Dhading,2,37364.78473,0.133169788,5,7,37,17304.20564,9,1,4,5,1,1
Kanchanpur,5,33570.13338,1.25085398,7,3,33,7014.204876,7,3,12,1,1,0
Sunsari,4,24986.39148,0.140815589,7,2,3,24848.11204,8,2,4,5,1,1
Nawalparasi East (Nawalpur),8,52091.89999,0.590976782,9,2,15,5855.578397,14,2,10,1,1,0
Ilam,4,41180.59533,0.050864671,1,5,23,70256.95212,10,3,3,2,1,0
Panchthar,6,18422.25818,1.274009105,3,4,13,22822.76604,11,2,2,3,1,1
Salyan,5,45382.14201,0.031724283,9,1,16,24784.40055,1,2,4,3,1,0
Dhading,11,49007.89819,0.4857316,8,3,30,4536.303001,14,3,6,4,1,1
Manang,2,33694.96385,0.907690405,2,1,3,2350.400582,9,1,1,1,0,2
Taplejung,11,34758.60278,0.074545761,8,5,49,7403.114206,6,3,2,1,1,2
Chitwan,8,3000,0.310992453,8,4,43,6102.294762,8,2,8,3,0,2
Achham,2,21504.94277,0.025713281,2,0,33,22034.19616,16,3,3,1,0,1
Kanchanpur,9,48499.11066,0.688843978,8,2,37,2872.640694,13,2,1,5,0,2
Sindhuli,9,22478.02883,0.220424554,3,2,37,11244.6927,8,3,2,1,1,2
Mustang,3,32442.52925,0.491764231,7,3,2,14840.71774,6,2,3,2,0,1
Dhanusa,4,21262.07792,1.619444795,9,6,7,7296.031952,14,2,2,3,0,1
Mahottari,8,38693.04936,0.21904733,4,3,11,3358.544711,2,2,4,3,0,2
Nawalparasi East (Nawalpur),9,41299.88088,0.029909742,6,3,34,33902.48481,1,3,4,5,0,2
Rukum West,3,41727.59459,0.675518135,9,3,1,2242.125217,2,2,11,5,1,1
Dadeldhura,5,16770.22465,0.927430526,5,3,28,5431.868794,1,3,10,0,1,1
Dolpa,11,36707.23371,1.900176612,1,2,22,21193.7263,12,3,2,5,1,1
Taplejung,8,60225.11618,0.103043283,3,1,32,13944.87764,12,2,1,3,0,2
Surkhet,3,46975.81982,0.298686338,9,1,49,19675.90659,1,2,3,3,1,1
Nuwakot,7,36493.29978,1.115280037,3,2,17,24813.91153,8,3,4,5,1,0
Sindhuli,11,4104.41053,0.986639374,10,1,39,33863.15598,4,3,11,0,0,2
Ilam,8,31010.29635,0.588170773,2,4,21,5448.266281,6,2,6,1,1,1
Dailekh,10,61341.84929,0.188307667,4,5,13,9645.515809,12,1,5,1,0,2
Parbat,11,56097.70938,0.200474641,5,5,28,17486.19953,0,2,2,4,0,2
Khotang,3,42382.6932,0.079435564,7,2,44,23752.58107,8,2,4,1,1,0
Dolpa,2,23490.71341,1.52950334,7,4,14,12934.73776,1,2,12,3,0,1
Dhanusa,10,35836.46372,0.113920665,9,2,14,10815.42955,2,3,6,4,0,1
Dolakha,7,47375.69333,0.510423438,8,4,44,17653.32122,11,3,12,4,1,0
Parbat,9,50048.6271,0.526749077,2,4,3,7219.706003,4,2,4,5,1,2
Dadeldhura,1,40001.92489,0.276845623,8,7,35,33622.95615,11,3,11,5,1,0
Baitadi,3,48680.63492,0.260798998,8,2,4,3578.02597,3,2,11,1,1,1
Jhapa,5,34060.91873,0.662636537,5,2,2,32313.02072,11,2,7,4,0,0
Banke,3,33353.49339,0.294905808,3,9,11,15476.22662,4,2,6,0,0,0
Rolpa,1,27657.35965,0.176715578,9,4,19,13769.07336,13,1,6,4,1,1
Ramechhap,7,41792.58932,0.305627704,7,5,43,9521.896691,13,3,10,2,1,0
Nuwakot,7,51005.44436,0.989100865,1,1,19,2521.772334,9,2,2,0,1,2
Sarlahi,10,46335.10193,2.03734015,8,0,38,30029.89156,9,3,11,3,1,1
Jajarkot,8,15511.4163,0.606278815,10,4,38,809.46274,4,3,7,1,1,1
Achham,5,16368.41096,0.914234797,5,3,0,4719.955716,16,2,9,1,1,1
Rupandehi,10,52658.23814,0.456630637,6,1,43,1743.065591,9,3,6,5,1,2
Achham,5,37825.16502,0.588214646,9,6,2,1694.764409,10,3,8,2,1,0
Nuwakot,5,38450.37042,2.658057735,10,1,46,7424.844297,14,3,6,1,1,0
Syangja,1,38089.83414,0.346199411,8,0,8,2622.904403,11,1,6,3,0,1
Khotang,10,63026.23203,0.041130944,3,1,19,13062.0827,15,2,4,4,1,1
Ramechhap,5,27859.44291,1.888029633,5,1,8,14799.04593,11,3,6,1,1,0
Okhaldhunga,6,52866.14617,0.945200819,4,6,30,32067.97905,2,2,10,3,1,1
Kavrepalanchok,1,38737.71239,0.304808117,1,3,45,5343.009987,12,2,4,5,0,1
Saptari,11,9391.792332,2.423745223,5,2,27,5548.104616,14,3,10,0,1,2
Terhathum,7,21802.36352,0.254362991,10,7,34,4242.780833,16,2,6,3,1,1
Parbat,1,25287.51066,0.279243915,7,4,39,22835.85836,10,3,1,5,0,1
Sarlahi,11,52489.72823,0.564551963,1,2,37,8380.819926,11,3,7,2,1,1
Nawalparasi West (Parasi),2,54636.76491,0.192410323,4,2,43,12058.56727,16,3,2,3,0,1
Kathmandu,2,40661.66161,0.719533434,6,3,1,7040.877517,4,3,6,1,0,0
Dadeldhura,5,26635.62753,0.099526718,9,1,2,2558.496527,4,2,9,4,1,1
Saptari,10,20424.30214,0.068590519,8,1,13,1622.628914,6,3,10,3,1,2
Kaski,7,53201.2963,0.459273335,2,2,16,30405.4083,2,3,3,2,0,1
Taplejung,1,14447.16146,0.486474607,3,3,34,4628.105157,2,2,4,0,1,1
Kanchanpur,10,33337.75545,0.067669507,10,3,3,42611.70701,16,2,5,2,0,1
Sindhupalchok,1,72831.53937,1.997486705,5,6,46,44145.23066,1,3,8,5,1,0
Dhading,1,26683.40499,0.510985692,7,8,29,9777.820298,14,2,10,0,0,1
Syangja,6,14652.82833,0.098242386,3,2,38,47762.85083,9,2,6,3,0,2
Mugu,2,6752.671595,0.223893891,7,2,13,433.5127738,10,2,12,4,1,2
Jumla,1,73464.07077,0.966365801,5,2,47,1441.892255,8,2,8,2,1,0
Myagdi,6,40578.03359,0.444434574,10,1,26,4182.017965,13,2,3,4,1,1
Sindhupalchok,2,21094.79026,0.12506259,6,3,12,3520.527657,6,3,3,5,1,2
Sindhupalchok,6,31973.81409,0.065118637,6,1,19,4368.080986,9,3,9,3,1,0
Okhaldhunga,10,24392.70692,0.338087076,4,4,48,9030.258535,0,3,6,4,1,2
Kanchanpur,8,5183.103355,0.246963593,8,4,48,974.8209858,0,2,8,4,0,2
Manang,2,47609.87894,0.640124038,9,4,23,12158.30888,13,2,4,2,1,0
Bardiya,11,35541.00516,1.556139456,2,2,9,5554.095239,7,1,5,3,1,2
Arghakhanchi,9,46279.74046,0.170796214,9,1,6,1113.541379,13,1,12,4,1,2
Rukum West,8,35104.80779,1.159581703,4,2,16,20988.21816,6,3,9,0,1,0
Kavrepalanchok,10,37099.92377,1.518912068,6,2,21,15895.04692,8,2,7,1,1,1
Baitadi,1,3000,1.393688596,7,5,43,23656.74383,14,2,5,0,1,1
Rukum West,7,49525.56403,1.822899965,4,3,10,42010.86257,0,3,7,5,1,0
Kalikot,10,17587.04396,1.107508779,8,2,41,13219.83633,10,2,11,4,1,1
Parbat,6,21686.66277,0.540082154,10,6,22,23176.96019,9,3,9,3,1,1
Bardiya,6,26554.04313,0.316423156,8,4,21,3331.836874,3,2,3,0,1,1
Jajarkot,6,3000,0.405995655,1,4,39,7923.823418,11,2,3,3,1,2
Salyan,6,25679.09587,1.236311463,8,2,46,11327.60449,8,3,4,5,1,0
Darchula,10,24565.05421,0.215204774,10,1,17,11687.56479,5,1,11,0,1,2
Bardiya,7,28954.6645,0.104084903,3,2,44,19005.67606,14,1,10,3,1,2
Ilam,3,7781.127724,0.091065554,5,5,25,23840.19356,4,2,7,4,0,2
Syangja,6,49843.34214,1.052659517,10,3,47,16487.56838,10,2,5,2,1,0
Dhankuta,3,41368.90525,0.859995573,8,4,29,725.9700734,12,3,5,0,1,0
Lamjung,7,21175.35687,0.41306935,6,1,12,6489.849181,1,3,4,5,1,1
Jumla,7,25695.2574,0.19284378,4,4,3,12744.87538,7,2,8,3,1,2
Solukhumbu,8,48410.37326,0.679201882,4,5,42,10635.16909,10,2,3,0,1,1
Rolpa,2,30880.3995,0.023514681,4,3,26,687.4704246,9,3,12,3,1,1
Rupandehi,9,15151.42673,0.503914309,6,1,39,59165.53492,0,2,2,3,0,2
Dadeldhura,5,33662.53008,0.304922606,7,3,9,46889.50308,3,3,4,2,1,0
Lamjung,9,17594.51149,2.286211687,5,2,43,22292.50229,16,3,8,3,1,1
Myagdi,10,23674.02921,0.425029895,10,5,27,854.1632988,16,2,4,0,1,2
Parbat,5,34190.01442,0.482135932,8,3,20,8437.254125,4,2,8,5,0,1
Baitadi,7,51883.38344,0.747632904,7,2,10,7908.633447,2,3,5,4,1,1
Sunsari,11,67373.19591,0.397615576,8,3,19,12247.56391,6,2,9,5,0,2
Surkhet,9,56801.84994,0.152601471,4,1,35,863.2999432,4,2,2,1,1,2
Pyuthan,4,33850.30018,0.462377103,8,1,18,8265.775428,9,3,8,3,0,1
Lalitpur,2,71117.59682,1.73232985,6,4,9,21272.30691,6,2,7,1,0,0
Kalikot,9,43932.30951,0.316489132,3,5,14,93278.86204,16,3,2,4,1,1
Rasuwa,2,19324.98337,0.682987738,8,1,44,13574.44751,16,1,5,5,0,2
Dhading,3,36512.79764,2.290960845,7,3,44,42355.02501,6,3,6,1,1,0
Rolpa,10,24489.33365,1.062899978,10,3,17,97924.18651,5,3,9,3,0,1
Bardiya,2,15033.50518,0.645583742,5,2,6,8558.15481,8,3,11,0,1,0
Rupandehi,3,16212.41956,0.799075724,4,2,29,16570.53132,7,3,12,5,0,1
Tanahun,6,32644.25315,1.653870958,1,4,13,3597.006176,13,3,8,5,1,0
Siraha,3,47067.29585,1.927618536,10,4,36,9683.836448,5,3,7,2,1,0
Dolakha,10,52091.25209,2.083644329,3,1,40,1224.847711,8,2,11,5,0,2
Salyan,8,15084.51333,0.589525036,2,2,29,443.746116,10,3,1,3,0,2
Ramechhap,11,30147.86108,0.291398555,8,3,26,33512.59275,10,1,10,3,1,1
Bajura,6,42785.45088,0.085735762,8,0,48,29321.2716,7,2,3,2,1,1
Siraha,7,37429.73753,0.29221468,5,1,36,5610.906382,2,2,1,2,1,2
Dailekh,1,46112.74187,1.718353692,5,7,47,9158.392307,10,3,10,5,1,0
Makwanpur,3,28044.90072,1.323259134,4,3,40,10206.73134,3,2,6,2,1,0
Baglung,3,55366.64376,0.444973611,1,2,16,11031.46374,2,3,3,2,1,0
Doti,2,34932.12765,0.462026378,1,7,29,2167.949197,12,2,2,2,1,1
Chitwan,7,47123.58617,0.221700116,6,4,17,22378.74111,7,3,10,3,1,0
Dailekh,9,28907.62057,0.363640163,4,1,2,6411.421153,0,3,2,1,1,2
Manang,4,35934.2551,0.751999716,4,3,27,483.1251878,7,3,8,0,0,1
Panchthar,5,9463.586377,0.308931037,3,2,36,16931.19542,8,3,1,3,0,2
Jhapa,3,21611.91568,0.124941046,9,3,29,26568.54735,5,3,9,4,1,1
Ilam,11,31680.58098,0.467039512,3,11,20,37538.75111,10,3,12,5,1,1
Dhanusa,9,36600.98469,0.153196241,8,4,48,16831.52979,9,3,7,3,0,2
Dadeldhura,4,77899.22482,2.196468121,2,1,19,3184.519692,2,2,1,5,0,1
Kapilvastu,5,28889.60011,0.296912228,4,2,21,13365.9446,7,3,5,3,1,1
Rukum East,1,12973.75629,1.442537989,1,3,35,36415.76068,4,2,5,1,0,1
Rasuwa,11,62239.75551,0.153364404,5,2,35,6474.674643,1,1,2,5,1,2
Ramechhap,2,52261.40402,0.125846983,2,2,20,45976.46736,15,3,1,2,1,0
Dolpa,9,16495.80475,0.575677305,1,2,23,1541.775388,0,2,7,5,1,2
Mugu,2,42444.19312,0.906785602,1,2,20,19532.20714,1,2,12,4,1,0
Rolpa,5,48363.30277,0.50188438,2,2,6,1915.986544,2,2,9,1,1,0
Myagdi,8,37621.20182,0.156659672,5,7,7,24057.4527,8,2,8,0,1,1
Kailali,3,40213.15073,0.023178615,9,3,21,1541.386266,16,1,7,4,1,2
Saptari,6,24883.90131,0.57785462,6,0,21,5911.759483,11,2,4,4,1,0
Tanahun,4,43060.62932,0.084272995,4,5,29,22499.45376,1,2,10,1,0,1
Darchula,11,27138.33153,0.252203862,3,2,33,9248.161685,1,3,7,4,1,2
Taplejung,7,3000,0.675808586,8,4,28,32143.5779,16,1,8,3,1,2
Kavrepalanchok,10,38140.25555,0.061900048,3,2,9,7705.89395,16,3,9,3,1,2
Tanahun,3,8184.810967,0.081664697,1,3,4,79349.64462,12,3,9,2,1,1
Bardiya,6,51215.90662,0.038189723,4,3,48,282.7705321,11,2,5,1,1,0
Manang,10,16906.87771,3.324864859,5,8,38,17863.98336,10,2,5,3,1,2
Parbat,9,3000,0.293709351,5,5,33,37134.02416,10,2,6,4,0,2
Bajhang,11,6691.341426,1.41737028,5,7,37,11517.62361,7,3,8,4,0,2
Sunsari,10,34336.37347,0.20853198,8,3,9,66993.17901,3,3,3,3,0,2
Darchula,1,37984.125,0.839512428,8,2,8,18466.28083,14,3,3,1,1,0
Bhojpur,3,12397.81094,0.148359257,4,4,31,8419.323007,6,3,11,1,0,2
Rukum East,2,17841.78792,0.41388132,9,4,4,10865.77184,14,3,5,0,0,0
Solukhumbu,8,34870.89779,1.044465562,1,3,34,31490.93705,16,3,11,1,0,0
Mugu,7,50555.64413,1.016783136,5,3,10,47403.26701,9,3,1,5,1,0
Arghakhanchi,2,15638.68511,0.948745647,5,0,41,12175.11909,10,3,5,5,1,1
Rupandehi,6,41066.8042,1.041458043,5,3,15,5504.131618,13,3,9,5,1,0
Dang,3,7180.949936,0.142552632,8,1,26,4103.238233,3,2,5,3,0,2
Humla,8,40054.21979,0.394918583,9,1,19,9723.989975,3,3,7,0,1,1
Dolpa,10,47092.6733,0.398003307,3,3,0,5271.869356,0,3,10,4,1,1
Kanchanpur,3,43387.30577,1.327112067,9,2,25,8192.562662,11,2,9,3,1,0
Saptari,10,50910.36449,0.211346717,8,3,10,26978.75296,6,3,8,2,1,0
Chitwan,9,49843.87841,1.608516951,3,3,14,9579.532259,4,3,5,2,1,1
Dadeldhura,1,64550.90906,0.359570905,2,1,38,15361.43391,0,2,12,1,1,0
Mahottari,5,36737.8947,0.664810433,4,3,39,1416.421371,7,3,2,0,0,1
Gulmi,3,64598.26217,0.187909159,2,3,47,21540.2899,12,2,5,0,1,1
Mustang,6,19894.41456,0.316882881,4,4,17,9892.908064,16,3,10,4,0,1
Surkhet,10,31714.5321,0.74231289,5,1,23,6716.413556,1,2,8,1,1,1
Gorkha,2,33159.94923,0.431383245,2,1,27,14162.23139,5,2,11,0,1,0
Udayapur,9,18315.44865,1.601655593,8,2,24,1613.540844,3,3,1,3,0,2
Manang,6,3000,0.801645909,1,2,22,8016.497847,7,2,10,4,1,2
Jumla,7,48908.77379,0.498622562,3,2,10,24987.9361,14,3,4,0,1,0
Okhaldhunga,5,20121.05354,1.306469529,7,3,32,4558.473755,4,2,1,2,1,1
Dailekh,9,28586.73588,0.657172194,10,0,15,36817.89704,10,3,5,2,1,0
Bhaktapur,1,60353.36424,0.625317295,1,6,35,13881.62207,7,2,2,0,0,1
Bhojpur,5,44153.36121,0.16971331,2,2,22,11673.50746,16,1,12,5,1,2
Arghakhanchi,11,62843.38328,0.301374257,3,5,5,7651.663207,8,3,2,5,0,2
Syangja,10,36928.49655,0.689887115,2,0,42,20321.90313,13,2,7,2,1,1
Dolpa,11,43887.88364,1.334218387,2,2,23,12467.79341,8,3,4,3,1,1
Baitadi,6,31149.25508,0.227481595,6,5,37,23884.45562,9,3,2,4,1,1
Dhading,7,21420.85922,0.145614228,7,4,41,6044.798393,1,2,11,3,1,2
Bhojpur,4,43828.68727,0.540392147,6,2,5,18160.65272,2,3,3,2,0,1
Sunsari,1,28025.58064,0.041736811,6,2,9,43087.50781,4,1,3,0,1,2
Humla,11,45312.35146,0.752195595,9,3,21,4925.869376,3,2,2,0,1,2
Kalikot,8,25872.49571,0.728693835,8,1,22,59451.068,2,2,7,4,0,2
Sarlahi,10,32193.86796,0.263071379,8,3,4,7927.901875,9,3,1,2,1,2
Gulmi,4,33475.47992,1.339151033,6,6,27,589.4153621,6,3,9,2,1,0
Doti,3,52231.4404,0.418511404,5,2,8,6640.524766,11,2,5,2,1,0
Sindhuli,7,28210.42174,0.622676763,9,3,38,2431.473281,7,2,4,1,1,1
Dadeldhura,2,53991.84191,0.141113345,2,1,48,5442.235849,4,3,3,0,0,2
Palpa,8,20522.37215,0.324091217,7,0,43,1513.38465,12,2,3,2,1,2
Kavrepalanchok,6,39317.72147,1.190119101,6,2,27,2943.939148,8,3,3,4,1,0
Sankhuwasabha,7,23998.38996,0.143670132,7,3,24,2032.124131,3,2,1,5,0,2
Dolakha,5,52851.93316,0.297143021,4,6,42,666.7455624,1,3,2,1,0,1
Bardiya,9,21901.38407,0.229702718,9,1,37,5268.625379,4,3,11,2,0,2
Bajura,5,23532.2761,0.09829553,7,2,26,42443.10773,1,2,7,0,0,1
Dhankuta,11,14899.16106,0.205255854,2,4,23,44755.06105,5,3,3,5,0,2
Banke,5,36648.64983,0.158982978,4,3,42,28125.14313,10,3,6,1,1,0
Kanchanpur,3,44456.77928,1.543013529,5,6,42,183.2223084,9,3,4,3,1,0
Siraha,11,42730.06694,0.810738917,2,2,45,427.8976311,0,2,10,4,1,2
Rolpa,1,32692.19264,0.22796753,10,4,15,156.1716425,1,2,5,0,0,0
Bajura,2,24431.3419,0.86467606,8,6,1,6850.746497,9,3,8,3,0,1
Morang,8,30541.12132,0.013433232,1,2,1,58875.07473,4,2,2,0,0,2
Rukum West,1,31151.52763,0.448593333,3,3,4,34071.79374,11,2,10,4,1,0
Khotang,7,39041.76684,0.172876954,1,1,45,4325.936108,1,3,5,2,1,1
Dhading,5,37941.64497,0.072841144,5,6,20,7919.446166,5,1,2,3,0,2
Morang,3,62835.50519,1.29125136,8,4,9,26095.62206,14,2,12,3,1,0
Dhanusa,11,35634.17704,0.133391735,7,2,41,21318.47506,7,2,9,1,0,2
Bhojpur,7,40772.8155,1.036902778,9,4,17,2134.137627,15,2,2,2,1,1
Khotang,9,36143.2929,0.319865928,2,4,25,1710.585555,16,2,1,4,1,2
Bardiya,2,29772.26304,0.00863632,8,2,19,11769.74671,0,3,4,5,0,1
Kathmandu,8,40665.19202,0.791255068,8,5,40,1615.646068,10,3,12,1,1,0
Baitadi,9,28269.4305,0.544338773,6,2,35,26146.14016,3,3,7,3,1,2
Dailekh,11,34068.52398,0.253113925,3,2,48,4381.910868,5,2,2,0,1,2
Gorkha,3,53548.29662,0.198392103,2,3,20,3129.916919,6,3,11,4,1,1
Kalikot,2,27234.24915,0.045928607,8,4,1,3080.871232,7,1,10,1,0,1
Pyuthan,7,41197.50297,1.70247447,6,2,45,694.2960415,9,2,9,5,0,1
Sarlahi,5,3000,0.408713243,4,3,32,15401.41502,16,2,12,2,0,1
Baitadi,5,32034.49743,0.053642773,5,5,22,2695.802654,11,3,1,5,1,1
Kailali,10,27126.10032,1.218069622,5,4,38,3985.638355,7,3,1,0,0,2
Rupandehi,5,36924.16695,0.196130871,9,2,30,20872.98301,11,3,8,1,1,0
Tanahun,4,31220.21158,0.13659427,9,4,3,887.9920755,16,3,5,4,0,1
Dadeldhura,5,37264.2844,0.197884148,8,2,40,3398.712643,2,3,12,0,0,1
Gorkha,4,28941.33942,0.498854748,8,3,2,2426.291646,13,2,12,1,0,0
Sunsari,6,41181.35519,0.046165227,2,2,36,72.91211727,11,3,9,1,0,1
Salyan,4,7565.727976,0.394386516,3,2,9,11626.49549,4,3,8,5,1,1
Dhankuta,2,36782.59674,1.356540326,8,4,41,3161.445092,12,2,6,4,1,0
Udayapur,9,20006.732,0.125079772,5,0,31,15032.08058,10,2,4,2,1,1
Sarlahi,2,53685.86469,0.241352058,7,1,35,10450.68987,15,2,6,0,1,0
Salyan,9,19748.57623,0.302629818,8,6,48,16533.796,9,3,2,5,1,2
Sindhuli,10,50923.53094,0.52945354,6,3,26,59902.02612,7,3,5,1,0,1
Bhaktapur,6,34815.47774,1.509869944,5,4,48,3724.498482,5,3,10,5,0,0
Sindhupalchok,9,5739.79483,0.301059283,8,6,18,16443.69786,2,3,3,5,1,2
Mugu,9,20979.72241,0.04299611,1,4,37,26901.39137,9,3,3,5,1,2
Doti,3,48564.81639,0.256581212,1,3,0,47333.66683,9,3,1,4,0,1
Bardiya,1,47656.1412,0.126495891,1,2,25,14606.18942,12,3,11,1,1,0
Terhathum,1,14210.38764,0.632942976,3,6,45,2103.317579,13,3,8,4,1,1
Kalikot,3,60005.69161,0.017819271,10,8,12,830.2792029,0,2,10,4,1,1
Bhaktapur,5,34606.97269,0.207127368,6,5,34,4896.616673,14,3,3,1,1,0
Doti,3,49157.53047,0.47270356,6,2,1,39499.14459,11,3,1,5,0,1
Dhanusa,9,15610.53841,0.194885048,5,1,21,11548.21498,15,2,4,5,1,2
Kailali,9,27704.81574,0.480433132,7,6,38,12987.72681,6,3,1,4,1,2
Bhojpur,3,41654.46832,0.073105576,5,3,27,14147.32019,13,2,1,0,1,1
Surkhet,3,29989.38475,1.716778397,2,1,43,6056.840823,8,3,1,5,0,2
Baitadi,5,3000,0.206260991,4,2,1,3005.893924,8,2,2,4,0,2
Kathmandu,2,31947.48261,1.538376455,1,1,10,46265.729,9,3,12,2,1,0
Kalikot,6,3564.829689,0.236568626,7,5,47,21121.05047,8,2,1,2,1,2
Parbat,7,17868.91933,0.91351645,4,3,36,10732.42941,15,2,12,4,1,2
Baitadi,9,12554.11532,0.169566856,4,2,25,7091.034438,7,2,6,0,1,2
Parbat,6,53120.88731,0.664777544,4,4,27,9889.080435,1,2,7,5,0,1
Arghakhanchi,3,58141.68168,0.234685493,3,5,25,513.6737602,11,3,1,3,1,1
Arghakhanchi,5,40465.02291,0.426981177,8,3,16,4265.184809,2,2,10,3,0,1
Achham,4,31318.90077,0.672172773,4,2,2,4329.357852,1,2,1,0,1,1
Solukhumbu,5,35453.42047,0.533325738,8,6,13,8841.197986,5,3,11,2,1,0
Ilam,8,53109.67736,0.515210292,9,0,15,4043.098807,5,2,10,4,0,2
Mustang,8,3265.147307,0.040762309,1,2,48,3076.923799,16,2,9,1,0,2
Sankhuwasabha,6,17798.36975,0.171871163,4,6,35,21756.271,15,2,9,4,1,1
Sindhupalchok,1,51064.67844,0.508953998,6,3,27,33594.91717,12,3,1,4,0,1
Doti,8,54396.33565,0.011092227,8,4,27,1042.501494,11,3,11,3,0,2
Lamjung,8,44435.5408,0.173124869,6,1,24,3529.263348,10,3,8,4,0,1
Dolakha,2,18280.45495,0.156184316,6,4,8,22287.53134,14,3,3,3,1,2
Nuwakot,4,50832.7837,0.172494143,10,2,10,25378.83063,16,3,7,1,1,0
Gulmi,2,56782.92306,0.460217691,4,1,36,10402.01154,7,3,1,4,1,1
Dang,4,46492.00428,0.523307402,9,2,42,17805.89006,6,2,7,0,1,0
Tanahun,10,3000,1.43812424,7,3,44,1211.649643,10,2,11,4,1,2
Bhaktapur,7,36993.51694,0.292686552,6,3,20,28409.7466,7,2,1,5,1,1
Sindhuli,9,44363.84103,1.566926491,1,3,1,26822.07857,5,1,3,5,1,2
Parbat,8,26750.12271,0.633252969,2,4,33,17733.26984,3,3,12,0,1,0
Salyan,9,37986.83079,1.462770758,6,3,41,37212.57926,14,1,7,3,1,2
Sindhuli,8,26784.65342,1.075555456,1,4,12,732.0921138,16,3,1,4,1,1
Sarlahi,2,21214.50567,0.698048798,5,3,4,3939.252784,11,2,9,3,1,1
Kailali,7,59169.45308,0.264132604,1,1,10,6754.082386,9,1,5,0,1,2
Lalitpur,2,38441.09872,0.165539418,3,1,28,2590.123272,8,2,2,3,0,2
Rukum West,11,17304.32566,0.150919207,7,1,46,25297.02491,7,2,4,2,0,2
Manang,2,12974.3995,1.824109473,5,4,27,21232.33963,7,3,8,5,0,1
Dolakha,4,21224.28631,1.910305674,10,3,27,22258.7689,10,3,4,0,1,0
Kanchanpur,1,21310.826,0.774222709,1,7,4,5164.706445,11,3,10,3,0,1
Bhojpur,5,37344.48445,1.291444725,1,7,19,21575.58634,5,2,5,4,1,0
Dhading,6,42768.90756,1.507955254,8,4,36,1969.705989,2,2,2,3,0,1
Ilam,9,42751.7896,0.429918512,9,4,38,1694.179527,14,1,5,1,1,2
Bajhang,10,22998.20821,0.595028472,7,3,9,13158.11894,5,3,7,0,0,1
Kapilvastu,8,49730.09143,0.325549236,3,10,31,748.3929543,6,2,9,3,1,1
Darchula,2,54645.50904,0.325277055,6,3,28,41867.54675,5,3,8,5,1,0
Dailekh,1,30840.58613,0.023512073,3,4,1,5981.358966,1,3,10,2,1,0
Dailekh,2,18486.86725,0.341307486,10,2,0,9723.542444,5,2,11,5,1,1
Sankhuwasabha,7,36604.52023,0.671576475,4,5,19,25168.09914,1,3,6,1,1,0
Bhaktapur,4,69561.21997,0.328890334,4,2,0,7663.706026,0,3,9,0,1,0
Dadeldhura,10,18067.23891,1.235358449,3,3,3,8448.775728,14,2,7,1,1,1
Dolpa,5,26581.38715,0.242586122,10,2,14,6414.371782,9,3,3,4,1,1
Nuwakot,7,35918.94496,0.085409785,6,3,46,6501.568324,9,3,11,2,1,1
Ilam,3,43666.62439,1.001381206,5,4,29,9465.416949,9,2,12,4,1,0
Rukum West,10,3230.720104,0.67241889,9,2,5,43761.73504,4,2,1,5,1,2
Dailekh,2,55894.20311,0.166100263,9,5,37,41237.33055,3,2,5,5,1,1
Dolakha,7,55676.67118,0.461306241,3,3,0,11817.19834,14,3,9,3,0,0
Rolpa,5,28203.30175,0.308350578,9,3,6,9130.982012,8,2,8,1,1,0
Kapilvastu,1,78305.89269,1.676751184,3,4,4,24766.49394,15,2,6,4,0,0
Ramechhap,1,54643.28613,0.560874624,4,4,48,17135.13183,8,2,8,3,1,0
Dolakha,9,53791.19893,0.103462606,1,4,6,32000.66251,13,2,8,2,0,1
Lalitpur,5,54000.85104,0.418472006,5,0,35,19674.02955,11,2,3,5,1,1
Rasuwa,1,53539.45694,1.190726865,9,2,2,45656.30238,11,3,12,4,0,0
Kathmandu,7,34649.44819,0.667924983,2,6,11,32605.72165,2,2,6,1,0,1
Dolpa,9,33064.64008,1.108815353,4,2,14,28991.12227,10,3,7,4,1,0
Nawalparasi East (Nawalpur),11,19902.87892,0.17292878,10,4,19,7452.561983,4,3,2,2,1,2
Dadeldhura,1,25762.05168,1.315439181,2,3,40,7321.593538,5,3,11,3,1,1
Dhankuta,10,30025.63708,0.845397251,8,4,20,20275.66034,5,3,7,4,1,1
Arghakhanchi,4,36047.3608,0.783190958,9,3,31,1311.974118,13,3,10,4,1,1
Panchthar,3,60572.73676,0.255285356,3,2,11,5833.865188,15,3,6,5,1,0
